feature_id,account_id,transaction_count,successful_transactions,failed_transactions,failed_tx_ratio,total_volume,borrow_count,borrow_volume,repay_count,repay_volume,repayment_ratio,deposit_volume,withdrawal_volume,net_deposit_flow,unique_counterparties,unique_tokens,unique_protocols,active_days,historical_liquidation_count,borrow_to_repay_ratio,withdrawal_to_deposit_ratio,liquidation_rate,borrow_intensity,transactions_per_active_day,borrow_volume_ratio,repay_to_borrow_ratio,borrow_frequency,repay_frequency,withdrawal_pressure,deposit_retention_ratio,average_transaction_value,average_borrow_value,average_repay_value,future_liquidation_count,future_borrow_count,future_repay_count,future_failed_tx_ratio,risk_label,risk_label_id
341,341,16,16,0,0.0,41464.400479,1,4851.231716,10,4851.204966,0.999994,15535.483989,0.0,15535.483989,3,5,4,15,0,1.000006,0.0,0.0,0.116998,1.066667,0.116998,0.999994,0.066667,0.666667,0.0,1.0,2591.5250299375,4851.231716,485.1204966,0.0,0.0,6.0,0.0,LOW,0
342,342,18,18,0,0.0,93613.96653,0,0.0,0,0.0,0.0,20798.253269,23487.470533,-2689.217264,10,4,4,16,0,0.0,1.1293,0.0,0.0,1.125,0.0,0.0,0.0,0.0,0.250897,-0.1293,5200.7759183333,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
343,343,3,2,1,0.333333,14290.807979,2,12037.080743,0,0.0,0.0,0.0,0.0,0.0,1,2,1,3,0,0.0,0.0,0.0,0.842295,1.0,0.842295,0.0,0.666667,0.0,0.0,0.0,4763.6026596667,6018.5403715,0.0,3.0,2.0,1.0,0.1111111111111111,HIGH,2
344,344,12,12,0,0.0,51185.044061,2,10240.116914,5,9833.159234,0.960258,5268.512237,7432.597107,-2164.08487,3,5,1,12,0,1.041386,1.410758,0.0,0.200061,1.0,0.200061,0.960258,0.166667,0.416667,0.14521,-0.410758,4265.4203384167,5120.058457,1966.6318468,0.0,2.0,5.0,0.0,LOW,0
345,345,9,9,0,0.0,34734.33625,2,7663.284895,0,0.0,0.0,214.367926,12323.594969,-12109.227043,2,4,2,9,1,0.0,57.488054,0.5,0.220626,1.0,0.220626,0.0,0.222222,0.0,0.354796,-56.488054,3859.3706944444,3831.6424475,0.0,0.0,0.0,3.0,0.2,HIGH,2
346,346,9,9,0,0.0,41744.270817,0,0.0,0,0.0,0.0,5813.042493,11331.736031,-5518.693538,4,5,1,9,0,0.0,1.949364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.271456,-0.949364,4638.252313,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
347,347,10,10,0,0.0,40106.947825,0,0.0,0,0.0,0.0,10711.756349,10261.149326,450.607023,4,5,2,10,0,0.0,0.957933,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.255845,0.042067,4010.6947825,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
348,348,15,15,0,0.0,57653.489813,1,5536.865952,6,5495.242618,0.992483,27090.682375,16281.769222,10808.913153,2,4,3,15,0,1.007574,0.60101,0.0,0.096037,1.0,0.096037,0.992483,0.066667,0.4,0.282407,0.39899,3843.5659875333,5536.865952,915.8737696667,0.0,0.0,5.0,0.0,LOW,0
349,349,17,16,1,0.058824,42474.218054,1,2464.289337,10,2465.011147,1.0,19436.136531,13066.606361,6369.53017,1,5,3,17,0,0.999707,0.672284,0.0,0.058018,1.0,0.058018,1.000293,0.058824,0.588235,0.307636,0.327716,2498.4834149412,2464.289337,246.5011147,0.0,0.0,0.0,0.0,LOW,0
350,350,10,10,0,0.0,44711.871312,0,0.0,0,0.0,0.0,13776.649337,0.0,13776.649337,8,4,2,9,0,0.0,0.0,0.0,0.0,1.111111,0.0,0.0,0.0,0.0,0.0,1.0,4471.1871312,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
351,351,12,12,0,0.0,44016.281562,1,3678.721386,2,2593.508769,0.705003,18365.025301,11903.516074,6461.509227,2,5,3,12,0,1.418434,0.648162,0.0,0.083576,1.0,0.083576,0.705003,0.083333,0.166667,0.270434,0.351838,3668.0234635,3678.721386,1296.7543845,0.0,0.0,8.0,0.0,LOW,0
352,352,6,6,0,0.0,39809.307434,0,0.0,0,0.0,0.0,5399.531843,0.0,5399.531843,5,4,1,6,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6634.8845723333,0.0,0.0,0.0,1.0,0.0,0.0,LOW,0
353,353,16,16,0,0.0,33136.569934,1,4590.791856,10,4590.788631,0.999999,12572.919275,1955.440343,10617.478932,2,5,3,16,0,1.000001,0.155528,0.0,0.138542,1.0,0.138542,0.999999,0.0625,0.625,0.059012,0.844472,2071.035620875,4590.791856,459.0788631,1.0,0.0,3.0,0.0,MEDIUM,1
354,354,14,14,0,0.0,73312.974072,0,0.0,0,0.0,0.0,7292.898018,0.0,7292.898018,12,5,3,14,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5236.6410051429,0.0,0.0,0.0,1.0,0.0,0.0,LOW,0
355,355,10,10,0,0.0,36633.324609,2,9104.846062,6,8866.365148,0.973807,0.0,0.0,0.0,2,4,2,9,0,1.026897,0.0,0.0,0.24854,1.111111,0.24854,0.973807,0.222222,0.666667,0.0,0.0,3663.3324609,4552.423031,1477.7275246667,0.0,0.0,3.0,0.0,LOW,0
356,356,8,7,1,0.125,26637.977017,1,6320.826368,4,6263.407982,0.990916,0.0,0.0,0.0,3,4,3,8,0,1.009167,0.0,0.0,0.237286,1.0,0.237286,0.990916,0.125,0.5,0.0,0.0,3329.747127125,6320.826368,1565.8519955,0.0,0.0,8.0,0.0,LOW,0
357,357,8,8,0,0.0,48380.180409,0,0.0,0,0.0,0.0,25239.545211,9914.804843,15324.740368,3,4,3,8,0,0.0,0.392828,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.204935,0.607172,6047.522551125,0.0,0.0,0.0,1.0,5.0,0.0,LOW,0
358,358,14,14,0,0.0,35131.598837,1,465.731122,7,465.727529,0.999992,935.207658,14901.51278,-13966.305122,3,5,3,13,0,1.000008,15.933908,0.0,0.013257,1.076923,0.013257,0.999992,0.076923,0.538462,0.424163,-14.933908,2509.3999169286,465.731122,66.5325041429,0.0,0.0,5.0,0.0,LOW,0
359,359,11,11,0,0.0,37675.638449,1,3405.058741,4,3387.321428,0.994791,0.0,5713.629461,-5713.629461,5,5,3,11,0,1.005236,0.0,0.0,0.090378,1.0,0.090378,0.994791,0.090909,0.363636,0.151653,0.0,3425.0580408182,3405.058741,846.830357,0.0,1.0,4.0,0.0,LOW,0
360,360,10,10,0,0.0,20214.7151,1,2718.470404,6,2600.351323,0.956549,9427.688022,4919.877955,4507.810067,1,5,4,10,0,1.045424,0.521854,0.0,0.13448,1.0,0.13448,0.956549,0.1,0.6,0.243381,0.478146,2021.47151,2718.470404,433.3918871667,0.0,0.0,10.0,0.08333333333333333,LOW,0
361,361,15,14,1,0.066667,63081.358027,3,16830.131418,6,12459.612472,0.740316,11279.494288,8202.711128,3076.78316,3,5,1,14,0,1.350775,0.727223,0.0,0.2668,1.071429,0.2668,0.740316,0.214286,0.428571,0.130034,0.272777,4205.4238684667,5610.043806,2076.6020786667,0.0,1.0,4.0,0.0,LOW,0
362,362,11,10,1,0.090909,13502.036384,2,4604.696282,6,3774.027991,0.819604,2092.718921,0.0,2092.718921,2,4,2,10,0,1.220101,0.0,0.0,0.341037,1.1,0.341037,0.819604,0.2,0.6,0.0,1.0,1227.4578530909,2302.348141,629.0046651667,1.0,0.0,1.0,0.0,MEDIUM,1
363,363,12,12,0,0.0,38871.715153,1,6106.677507,7,6102.161963,0.999261,4347.060656,15467.565366,-11120.50471,1,5,3,12,0,1.00074,3.558166,0.0,0.157098,1.0,0.157098,0.999261,0.083333,0.583333,0.397913,-2.558166,3239.3095960833,6106.677507,871.7374232857,0.0,0.0,5.0,0.0,LOW,0
364,364,10,10,0,0.0,14773.032831,1,3907.979117,7,3907.676801,0.999923,0.0,0.0,0.0,2,3,2,9,0,1.000077,0.0,0.0,0.264535,1.111111,0.264535,0.999923,0.111111,0.777778,0.0,0.0,1477.3032831,3907.979117,558.239543,0.0,0.0,5.0,0.0,LOW,0
365,365,9,9,0,0.0,44694.949232,0,0.0,0,0.0,0.0,0.0,8733.490338,-8733.490338,8,5,1,9,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.195402,0.0,4966.1054702222,0.0,0.0,0.0,1.0,2.0,0.0,LOW,0
366,366,18,18,0,0.0,35868.751199,3,11661.515073,13,10983.666515,0.941873,0.0,0.0,0.0,2,5,4,17,0,1.061714,0.0,0.0,0.325116,1.058824,0.325116,0.941873,0.176471,0.764706,0.0,0.0,1992.7083999444,3887.171691,844.8974242308,0.0,1.0,6.0,0.0,LOW,0
367,367,16,16,0,0.0,46423.236125,2,3944.971196,4,3396.084528,0.860864,2032.284646,7911.790195,-5879.505549,5,5,3,15,2,1.161623,3.893052,1.0,0.084978,1.066667,0.084978,0.860864,0.133333,0.266667,0.170427,-2.893052,2901.4522578125,1972.485598,849.021132,0.0,0.0,0.0,0.0,LOW,0
368,368,15,14,1,0.066667,59068.837348,3,10284.922238,3,4379.240678,0.425792,0.0,12401.411722,-12401.411722,6,5,4,15,1,2.348563,0.0,0.333333,0.174118,1.0,0.174118,0.425792,0.2,0.2,0.209948,0.0,3937.9224898667,3428.3074126667,1459.7468926667,1.0,1.0,5.0,0.18181818181818182,MEDIUM,1
369,369,13,13,0,0.0,39889.987424,1,348.149476,6,348.138856,0.999969,2833.951037,9232.124832,-6398.173795,3,5,4,13,0,1.000031,3.257687,0.0,0.008728,1.0,0.008728,0.999969,0.076923,0.461538,0.23144,-2.257687,3068.4605710769,348.149476,58.0231426667,0.0,0.0,6.0,0.1111111111111111,MEDIUM,1
370,370,16,16,0,0.0,89361.965441,0,0.0,0,0.0,0.0,10114.076018,28058.27591,-17944.199892,9,4,2,15,0,0.0,2.774181,0.0,0.0,1.066667,0.0,0.0,0.0,0.0,0.313985,-1.774181,5585.1228400625,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
371,371,17,17,0,0.0,89024.180345,0,0.0,0,0.0,0.0,22025.517678,10351.633219,11673.884459,11,5,2,17,0,0.0,0.469984,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.116279,0.530016,5236.7164908824,0.0,0.0,0.0,2.0,1.0,0.0,LOW,0
372,372,19,19,0,0.0,66810.192258,1,8242.553361,4,8002.402266,0.970864,10932.024332,2549.717155,8382.307177,9,5,4,18,0,1.03001,0.233234,0.0,0.123373,1.055556,0.123373,0.970864,0.055556,0.222222,0.038164,0.766766,3516.3259083158,8242.553361,2000.6005665,0.0,0.0,4.0,0.0,LOW,0
373,373,17,16,1,0.058824,70380.15232,6,24806.405957,2,1475.202101,0.059469,0.0,1400.521595,-1400.521595,5,5,3,16,3,16.815598,0.0,0.5,0.352463,1.0625,0.352463,0.059469,0.375,0.125,0.019899,0.0,4140.00896,4134.4009928333,737.6010505,1.0,1.0,0.0,0.0,MEDIUM,1
374,374,13,11,2,0.153846,46942.544101,4,7154.376732,1,2803.019189,0.391791,12912.888784,7506.409713,5406.479071,2,4,3,12,2,2.552382,0.581311,0.5,0.152407,1.083333,0.152407,0.391791,0.333333,0.083333,0.159906,0.418689,3610.9649308462,1788.594183,2803.019189,1.0,2.0,0.0,0.0,MEDIUM,1
375,375,12,12,0,0.0,24120.010186,1,1777.775056,8,1777.703338,0.99996,0.0,0.0,0.0,3,5,1,12,0,1.00004,0.0,0.0,0.073705,1.0,0.073705,0.99996,0.083333,0.666667,0.0,0.0,2010.0008488333,1777.775056,222.21291725,0.0,0.0,6.0,0.0,LOW,0
376,376,16,11,5,0.3125,69726.21122,5,22628.022345,2,2799.829142,0.123733,5278.68503,7752.825423,-2474.140393,4,5,3,15,1,8.08193,1.468704,0.2,0.324527,1.066667,0.324527,0.123733,0.333333,0.133333,0.11119,-0.468704,4357.88820125,4525.604469,1399.914571,1.0,1.0,0.0,0.2,HIGH,2
377,377,11,11,0,0.0,40916.627591,0,0.0,0,0.0,0.0,5644.890621,0.0,5644.890621,9,5,2,11,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3719.6934173636,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
378,378,13,13,0,0.0,25321.887605,2,10532.866115,5,8690.764462,0.825109,0.0,2569.241565,-2569.241565,2,5,3,12,0,1.211961,0.0,0.0,0.415959,1.083333,0.415959,0.825109,0.166667,0.416667,0.101463,0.0,1947.8375080769,5266.4330575,1738.1528924,1.0,1.0,4.0,0.0,MEDIUM,1
379,379,9,9,0,0.0,53864.499143,0,0.0,0,0.0,0.0,7033.402382,12857.907563,-5824.505181,5,4,1,9,0,0.0,1.828121,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.238708,-0.828121,5984.9443492222,0.0,0.0,0.0,1.0,7.0,0.0,LOW,0
380,380,14,12,2,0.142857,66885.575691,6,31806.840194,0,0.0,0.0,0.0,7841.155886,-7841.155886,1,5,2,13,6,0.0,0.0,1.0,0.475541,1.076923,0.475541,0.0,0.461538,0.0,0.117232,0.0,4777.5411207857,5301.1400323333,0.0,1.0,2.0,0.0,0.14285714285714285,MEDIUM,1
381,381,14,13,1,0.071429,73504.528211,3,15663.118536,1,1759.573135,0.112339,10107.598042,14706.083401,-4598.485359,2,5,2,13,3,8.901658,1.454953,1.0,0.213091,1.076923,0.213091,0.112339,0.230769,0.076923,0.20007,-0.454953,5250.3234436429,5221.039512,1759.573135,1.0,4.0,0.0,0.1111111111111111,MEDIUM,1
382,382,11,11,0,0.0,53130.630807,0,0.0,0,0.0,0.0,370.555691,12668.726377,-12298.170686,8,5,3,11,0,0.0,34.188454,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.238445,-33.188454,4830.0573460909,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
383,383,25,23,2,0.08,117547.5245,1,1936.669493,0,0.0,0.0,24780.837135,10331.453832,14449.383303,16,5,4,22,0,0.0,0.416913,0.0,0.016476,1.136364,0.016476,0.0,0.045455,0.0,0.087892,0.583087,4701.90098,1936.669493,0.0,0.0,1.0,2.0,0.0,LOW,0
384,384,12,12,0,0.0,37841.501318,1,8999.327715,8,8881.459909,0.986903,0.0,16013.984306,-16013.984306,1,5,2,12,0,1.013271,0.0,0.0,0.237816,1.0,0.237816,0.986903,0.083333,0.666667,0.423186,0.0,3153.4584431667,8999.327715,1110.182488625,0.0,0.0,3.0,0.0,LOW,0
385,385,13,13,0,0.0,73696.901584,0,0.0,0,0.0,0.0,18250.941719,0.0,18250.941719,10,5,3,13,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5668.9924295385,0.0,0.0,0.0,1.0,5.0,0.0,LOW,0
386,386,11,10,1,0.090909,45076.719646,1,4024.849324,3,3940.05615,0.978933,7266.069891,18546.18641,-11280.116519,3,5,3,10,0,1.021521,2.552437,0.0,0.089289,1.1,0.089289,0.978933,0.1,0.3,0.411436,-1.552437,4097.8836041818,4024.849324,1313.35205,0.0,0.0,5.0,0.0,LOW,0
387,387,14,13,1,0.071429,16582.39416,1,4710.445673,12,4919.139536,1.0,0.0,6952.808951,-6952.808951,0,4,2,13,0,0.957575,0.0,0.0,0.284063,1.076923,0.284063,1.044304,0.076923,0.923077,0.419289,0.0,1184.4567257143,4710.445673,409.9282946667,0.0,0.0,5.0,0.0,LOW,0
388,388,11,11,0,0.0,41625.983845,1,5580.09381,3,5269.052906,0.944259,0.0,10001.772442,-10001.772442,4,5,2,11,1,1.059032,0.0,1.0,0.134053,1.0,0.134053,0.944259,0.090909,0.272727,0.240277,0.0,3784.1803495455,5580.09381,1756.3509686667,0.0,1.0,2.0,0.2,HIGH,2
389,389,12,12,0,0.0,31811.76144,1,4079.911378,6,4071.731968,0.997995,0.0,0.0,0.0,5,5,3,12,0,1.002009,0.0,0.0,0.128252,1.0,0.128252,0.997995,0.083333,0.5,0.0,0.0,2650.98012,4079.911378,678.6219946667,0.0,2.0,2.0,0.0,LOW,0
390,390,13,13,0,0.0,28364.973825,1,7933.819678,10,7913.020141,0.997378,0.0,0.0,0.0,2,4,2,12,0,1.002629,0.0,0.0,0.279705,1.083333,0.279705,0.997378,0.083333,0.833333,0.0,0.0,2181.9210634615,7933.819678,791.3020141,0.0,0.0,4.0,0.0,LOW,0
391,391,15,14,1,0.066667,66858.801812,6,36292.228071,3,5905.941836,0.162733,294.568216,0.0,294.568216,2,5,4,14,3,6.145036,0.0,0.5,0.542819,1.071429,0.542819,0.162733,0.428571,0.214286,0.0,1.0,4457.2534541333,6048.7046785,1968.6472786667,1.0,2.0,0.0,0.4,HIGH,2
392,392,16,16,0,0.0,64941.144975,1,3193.103181,2,3184.041395,0.997162,5553.93809,2442.374497,3111.563593,10,5,3,14,0,1.002846,0.439755,0.0,0.049169,1.142857,0.049169,0.997162,0.071429,0.142857,0.037609,0.560245,4058.8215609375,3193.103181,1592.0206975,0.0,1.0,5.0,0.0,LOW,0
393,393,8,7,1,0.125,60587.627815,4,24736.007065,0,0.0,0.0,0.0,0.0,0.0,0,4,3,8,4,0.0,0.0,1.0,0.408268,1.0,0.408268,0.0,0.5,0.0,0.0,0.0,7573.453476875,6184.00176625,0.0,1.0,3.0,0.0,0.3333333333333333,HIGH,2
394,394,15,15,0,0.0,68869.239219,4,14866.454057,1,935.465464,0.062925,840.289449,8497.378291,-7657.088842,5,5,3,15,3,15.892039,10.112442,0.75,0.215865,1.0,0.215865,0.062925,0.266667,0.066667,0.123384,-9.112442,4591.2826146,3716.61351425,935.465464,3.0,3.0,0.0,0.0,HIGH,2
395,395,22,21,1,0.045455,105183.785077,4,29834.313045,10,21461.881005,0.719369,10806.48059,8399.423362,2407.057228,4,5,3,21,1,1.390107,0.777258,0.25,0.28364,1.047619,0.28364,0.719369,0.190476,0.47619,0.079855,0.222742,4781.0811398636,7458.57826125,2146.1881005,0.0,0.0,3.0,0.0,LOW,0
396,396,14,14,0,0.0,14347.989956,1,111.448216,11,111.345588,0.999079,0.0,0.0,0.0,2,5,2,14,0,1.000922,0.0,0.0,0.007768,1.0,0.007768,0.999079,0.071429,0.785714,0.0,0.0,1024.8564254286,111.448216,10.1223261818,1.0,0.0,3.0,0.0,MEDIUM,1
397,397,20,18,2,0.1,80303.634434,5,24284.23592,8,15811.28059,0.651092,9300.6716,9385.982208,-85.310608,3,5,4,19,1,1.53588,1.009173,0.2,0.302405,1.052632,0.302405,0.651092,0.263158,0.421053,0.116881,-0.009173,4015.1817217,4856.847184,1976.41007375,1.0,2.0,3.0,0.1111111111111111,MEDIUM,1
398,398,23,21,2,0.086957,76980.620003,1,8700.815345,9,8703.663792,1.0,2742.060981,18350.638589,-15608.577608,8,5,3,22,0,0.999673,6.69228,0.0,0.113026,1.045455,0.113026,1.000327,0.045455,0.409091,0.23838,-5.69228,3346.9834783913,8700.815345,967.0737546667,0.0,1.0,2.0,0.0,LOW,0
399,399,13,13,0,0.0,31299.079897,1,4818.656181,9,4815.094347,0.999261,0.0,0.0,0.0,3,4,3,13,0,1.00074,0.0,0.0,0.153955,1.0,0.153955,0.999261,0.076923,0.692308,0.0,0.0,2407.6215305385,4818.656181,535.010483,0.0,1.0,4.0,0.0,LOW,0
400,400,12,11,1,0.083333,16399.051121,2,9380.144909,10,7018.906212,0.748273,0.0,0.0,0.0,0,5,3,12,0,1.336411,0.0,0.0,0.571993,1.0,0.571993,0.748273,0.166667,0.833333,0.0,0.0,1366.5875934167,4690.0724545,701.8906212,0.0,0.0,3.0,0.0,LOW,0
401,401,8,8,0,0.0,42755.308144,0,0.0,0,0.0,0.0,0.0,20778.338467,-20778.338467,5,4,2,7,0,0.0,0.0,0.0,0.0,1.142857,0.0,0.0,0.0,0.0,0.485983,0.0,5344.413518,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,MEDIUM,1
402,402,8,8,0,0.0,36906.193834,0,0.0,0,0.0,0.0,0.0,15139.815768,-15139.815768,6,5,2,8,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.410224,0.0,4613.27422925,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
403,403,19,19,0,0.0,30868.020544,1,9285.276534,16,9285.276475,1.0,0.0,0.0,0.0,2,5,4,16,0,1.0,0.0,0.0,0.300806,1.1875,0.300806,1.0,0.0625,1.0,0.0,0.0,1624.6326602105,9285.276534,580.3297796875,0.0,0.0,4.0,0.0,LOW,0
404,404,9,9,0,0.0,49000.40609,3,18333.314845,1,5530.924668,0.301687,0.0,5354.799144,-5354.799144,2,5,2,9,2,3.314693,0.0,0.666667,0.374146,1.0,0.374146,0.301687,0.333333,0.111111,0.109281,0.0,5444.4895655556,6111.1049483333,5530.924668,0.0,1.0,4.0,0.0,LOW,0
405,405,15,12,3,0.2,72033.132093,3,13854.055283,1,1369.054165,0.09882,19430.824515,8584.028322,10846.796193,3,5,2,14,2,10.119435,0.441774,0.666667,0.192329,1.071429,0.192329,0.09882,0.214286,0.071429,0.119168,0.558226,4802.2088062,4618.0184276667,1369.054165,1.0,1.0,1.0,0.0,MEDIUM,1
406,406,14,14,0,0.0,82595.68919,1,7878.884302,0,0.0,0.0,29994.723597,20236.663317,9758.06028,5,5,2,14,0,0.0,0.674674,0.0,0.095391,1.0,0.095391,0.0,0.071429,0.0,0.245009,0.325326,5899.692085,7878.884302,0.0,0.0,0.0,9.0,0.0,LOW,0
407,407,13,12,1,0.076923,62452.304876,0,0.0,0,0.0,0.0,13293.976424,18298.673648,-5004.697224,7,5,3,13,0,0.0,1.376464,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.293002,-0.376464,4804.023452,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
408,408,13,13,0,0.0,28732.173302,1,6710.027665,7,6709.896175,0.99998,0.0,262.480115,-262.480115,4,5,2,12,0,1.00002,0.0,0.0,0.233537,1.083333,0.233537,0.99998,0.083333,0.583333,0.009135,0.0,2210.1671770769,6710.027665,958.5565964286,0.0,0.0,2.0,0.0,LOW,0
409,409,14,13,1,0.071429,20958.541755,2,6254.041847,10,5995.536653,0.958666,0.0,0.0,0.0,2,5,2,12,0,1.043116,0.0,0.0,0.298401,1.166667,0.298401,0.958666,0.166667,0.833333,0.0,0.0,1497.0386967857,3127.0209235,599.5536653,0.0,1.0,3.0,0.0,LOW,0
410,410,13,12,1,0.076923,65225.178709,0,0.0,0,0.0,0.0,26344.091961,782.899155,25561.192806,8,5,4,12,0,0.0,0.029718,0.0,0.0,1.083333,0.0,0.0,0.0,0.0,0.012003,0.970282,5017.3214391538,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
411,411,7,6,1,0.142857,31553.229936,3,13366.346661,2,2227.153251,0.166624,0.0,0.0,0.0,1,4,3,7,1,6.001539,0.0,0.333333,0.423613,1.0,0.423613,0.166624,0.428571,0.285714,0.0,0.0,4507.6042765714,4455.448887,1113.5766255,0.0,0.0,4.0,0.0,LOW,0
412,412,9,9,0,0.0,47076.844293,0,0.0,0,0.0,0.0,0.0,6729.852845,-6729.852845,8,5,1,9,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.142955,0.0,5230.760477,0.0,0.0,0.0,1.0,1.0,0.0,LOW,0
413,413,12,12,0,0.0,35810.44188,1,9733.202983,8,9723.76837,0.999031,7943.929132,0.0,7943.929132,1,4,3,12,0,1.00097,0.0,0.0,0.271798,1.0,0.271798,0.999031,0.083333,0.666667,0.0,1.0,2984.20349,9733.202983,1215.47104625,0.0,0.0,4.0,0.0,LOW,0
414,414,11,11,0,0.0,64023.401367,0,0.0,0,0.0,0.0,18958.271463,4604.834698,14353.436765,7,5,1,10,0,0.0,0.242893,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.071924,0.757107,5820.3092151818,0.0,0.0,0.0,1.0,5.0,0.0,LOW,0
415,415,10,9,1,0.1,79425.196495,6,42104.254049,0,0.0,0.0,0.0,0.0,0.0,3,5,2,10,1,0.0,0.0,0.166667,0.530112,1.0,0.530112,0.0,0.6,0.0,0.0,0.0,7942.5196495,7017.3756748333,0.0,1.0,2.0,0.0,0.0,MEDIUM,1
416,416,16,15,1,0.0625,62595.400632,1,1169.613055,2,889.588714,0.760584,8146.317843,13778.692596,-5632.374753,10,5,2,14,0,1.31478,1.691401,0.0,0.018685,1.142857,0.018685,0.760584,0.071429,0.142857,0.220123,-0.691401,3912.2125395,1169.613055,444.794357,0.0,0.0,8.0,0.0,LOW,0
417,417,5,5,0,0.0,11840.502947,0,0.0,0,0.0,0.0,1089.170292,5551.42812,-4462.257828,3,3,1,5,0,0.0,5.096933,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.468851,-4.096933,2368.1005894,0.0,0.0,1.0,1.0,0.0,0.0,MEDIUM,1
418,418,10,10,0,0.0,40947.267935,1,7843.182186,5,7612.967805,0.970648,0.0,6477.156808,-6477.156808,3,4,3,8,0,1.03024,0.0,0.0,0.191543,1.25,0.191543,0.970648,0.125,0.625,0.158183,0.0,4094.7267935,7843.182186,1522.593561,0.0,0.0,6.0,0.0,LOW,0
419,419,16,16,0,0.0,53742.330568,1,2534.735403,6,2530.079023,0.998163,4004.953903,14589.558394,-10584.604491,5,5,4,14,0,1.00184,3.642878,0.0,0.047165,1.142857,0.047165,0.998163,0.071429,0.428571,0.271472,-2.642878,3358.8956605,2534.735403,421.6798371667,1.0,1.0,1.0,0.1,MEDIUM,1
420,420,8,8,0,0.0,50446.489991,3,12783.698013,0,0.0,0.0,7171.675378,0.0,7171.675378,3,3,2,8,1,0.0,0.0,0.333333,0.253411,1.0,0.253411,0.0,0.375,0.0,0.0,1.0,6305.811248875,4261.232671,0.0,0.0,1.0,0.0,0.3333333333333333,HIGH,2
421,421,13,12,1,0.076923,79237.448556,3,22760.071449,2,7608.621943,0.334297,8747.54676,0.0,8747.54676,4,5,2,12,1,2.991353,0.0,0.333333,0.287239,1.083333,0.287239,0.334297,0.25,0.166667,0.0,1.0,6095.1883504615,7586.690483,3804.3109715,0.0,0.0,0.0,0.0,LOW,0
422,422,14,14,0,0.0,20815.859799,1,4654.66222,10,4654.60132,0.999987,5346.061569,0.0,5346.061569,2,4,2,11,0,1.000013,0.0,0.0,0.223611,1.272727,0.223611,0.999987,0.090909,0.909091,0.0,1.0,1486.8471285,4654.66222,465.460132,0.0,0.0,5.0,0.0,LOW,0
423,423,8,8,0,0.0,40755.204337,0,0.0,0,0.0,0.0,3293.382437,14247.816801,-10954.434364,4,5,2,8,0,0.0,4.326196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.349595,-3.326196,5094.400542125,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
424,424,14,14,0,0.0,76259.997973,0,0.0,0,0.0,0.0,11004.414238,845.549018,10158.86522,11,5,3,14,0,0.0,0.076837,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.011088,0.923163,5447.1427123571,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
425,425,14,14,0,0.0,58533.838331,6,20784.993253,3,3989.371474,0.191935,0.0,0.0,0.0,2,5,3,14,3,5.210092,0.0,0.5,0.355094,1.0,0.355094,0.191935,0.428571,0.214286,0.0,0.0,4180.9884522143,3464.1655421667,1329.7904913333,2.0,4.0,2.0,0.0,HIGH,2
426,426,10,9,1,0.1,40587.964326,3,12288.567172,2,8468.009863,0.689097,0.0,9262.94527,-9262.94527,2,4,1,10,1,1.451175,0.0,0.333333,0.302764,1.0,0.302764,0.689097,0.3,0.2,0.228219,0.0,4058.7964326,4096.1890573333,4234.0049315,1.0,2.0,0.0,0.0,MEDIUM,1
